Date,Adj Close,Volume
2019/02/27,54.799999,313300
2019/02/26,55.75,194400
2019/02/25,54.82,253000
2019/02/22,54.380001,171800
2019/02/21,53.5,147600
2019/02/20,53.689999,168300
2019/02/19,53.330002,215300
2019/02/15,53.200001,505800
2019/02/14,52.139999,219000
2019/02/13,51.860001,164100
2019/02/12,52.25,226900
2019/02/11,51.919998,186800
2019/02/08,51.959999,132700
2019/02/07,52.75,180000
2019/02/06,54.150002,160900
2019/02/05,54.91,166800
2019/02/04,54.360001,184100
2019/02/01,54.790001,171800
2019/01/31,54.869999,237900
2019/01/30,55.840382,191700
2019/01/29,55.358917,134100
2019/01/28,55.358917,257100
2019/01/25,55.021889,245000
2019/01/24,54.049332,159000
2019/01/23,53.991554,206700
2019/01/22,54.2034,252200
2019/01/18,55.185589,177400
2019/01/17,53.972294,181300
2019/01/16,53.548607,187100
2019/01/15,53.91452,182900
2019/01/14,53.962666,244400
2019/01/11,53.953033,274100
2019/01/10,55.060406,198100
2019/01/09,54.810043,325900
2019/01/08,54.376728,223400
2019/01/07,54.290062,303200
2019/01/04,54.578941,155300
2019/01/03,52.499012,154900
2019/01/02,53.789337,156100
2018/12/31,54.001183,383500
2018/12/28,53.779705,277300
2018/12/27,53.124912,280500
2018/12/26,53.616009,343700
2018/12/24,52.518269,197600
2018/12/21,53.038254,372500
2018/12/20,53.856743,270600
2018/12/19,53.943409,269000
2018/12/18,54.77153,343800
2018/12/17,54.155254,412600
2018/12/14,54.251545,280900
2018/12/13,54.761898,489100
2018/12/12,54.318951,383300
2018/12/11,53.365646,395900
2018/12/10,53.433056,286000
2018/12/07,53.433056,467900
2018/12/06,54.184139,954200
2018/12/04,55.060406,239800
2018/12/03,56.812943,203000
2018/11/30,55.888527,239900
2018/11/29,56.187035,190900
2018/11/28,56.447025,215500
2018/11/27,55.85001,205000
2018/11/26,56.081116,246800
2018/11/23,54.675232,237100
2018/11/21,55.368546,529600
2018/11/20,54.078217,570900
2018/11/19,54.684864,562200
2018/11/16,55.792233,165600
2018/11/15,55.782604,144200
2018/11/14,54.790787,148100
2018/11/13,55.031521,432100
2018/11/12,54.078217,211900
2018/11/09,55.782604,137300
2018/11/08,56.427769,131500
2018/11/07,56.986271,149000
2018/11/06,56.061855,151200
2018/11/05,56.408512,114200
2018/11/02,56.466286,202900
2018/11/01,55.801865,162500
2018/10/31,55.310768,306300
2018/10/30,54.819675,1137000
2018/10/29,55.089294,277600
2018/10/26,54.973743,180300
2018/10/25,55.39743,285800
2018/10/24,54.116734,294200
2018/10/23,55.214478,419400
2018/10/22,55.3204,128400
2018/10/19,55.561131,129700
2018/10/18,55.599651,187500
2018/10/17,56.755165,167200
2018/10/16,56.938126,272100
2018/10/15,56.032967,359000
2018/10/12,55.715202,337700
2018/10/11,55.734459,335800
2018/10/10,56.350735,296400
2018/10/09,57.698837,152600
2018/10/08,58.112896,106200
2018/10/05,58.392147,164400
2018/10/04,59.278046,126300
2018/10/03,59.961727,220900
2018/10/02,59.692108,166000
2018/10/01,61.377235,82700
2018/09/28,61.492786,101000
2018/09/27,62.426834,85400
2018/09/26,62.889034,128600
2018/09/25,62.95644,251200
2018/09/24,62.792744,105900
2018/09/21,62.224617,67500
2018/09/20,62.55201,146100
2018/09/19,61.483158,131500
2018/09/18,61.242424,195700
2018/09/17,61.155762,99500
2018/09/14,61.290573,157800
2018/09/13,61.675747,101500
2018/09/12,61.213535,159000
2018/09/11,60.664665,91000
2018/09/10,60.587631,276100
2018/09/07,60.000244,120000
2018/09/06,60.857254,139800
2018/09/05,60.857254,127300
2018/09/04,61.396492,139000
2018/08/31,62.40757,111000
2018/08/30,63.389763,61000
2018/08/29,64.034927,65500
2018/08/28,63.81345,105800
2018/08/27,63.563091,97200
2018/08/24,62.715706,107600
2018/08/23,62.147583,110100
2018/08/22,61.926105,140400
2018/08/21,61.608337,112000
2018/08/20,61.097988,96300
2018/08/17,60.568375,79000
2018/08/16,60.192829,111500
2018/08/15,60.000244,185300
2018/08/14,60.847622,216500
2018/08/13,60.558743,141200
2018/08/10,60.780216,124600
2018/08/09,62.292023,65400
2018/08/08,62.55201,76300
2018/08/07,62.686821,78400
2018/08/06,62.176468,99000
2018/08/03,62.629047,139900
2018/08/02,64.025291,220000
2018/08/01,67.308891,759900
2018/07/31,68.059982,142900
2018/07/30,67.588142,83700
2018/07/27,67.588142,72000
2018/07/26,67.414818,123900
2018/07/25,67.164452,91700
2018/07/24,66.394104,81400
2018/07/23,65.893387,64500
2018/07/20,65.825981,178200
2018/07/19,66.028191,44200
2018/07/18,66.249672,143800
2018/07/17,66.085968,146900
2018/07/16,65.777832,84000
2018/07/13,65.69117,81300
2018/07/12,65.565987,147200
2018/07/11,64.949707,102900
2018/07/10,66.394104,103200
2018/07/09,65.671906,90500
2018/07/06,65.065262,83900
2018/07/05,64.516388,81500
2018/07/03,63.601608,96900
2018/07/02,63.360878,216400
2018/06/29,63.447536,589900
2018/06/28,62.494236,339600
2018/06/27,63.312729,115700
2018/06/26,63.129768,71100
2018/06/25,63.765305,139100
2018/06/22,65.315628,79900
2018/06/21,64.111961,119500
2018/06/20,65.094147,97300
2018/06/19,65.228958,173900
2018/06/18,66.355591,57000
2018/06/15,66.885201,214700
2018/06/14,67.414818,295300
2018/06/13,67.116302,113300
2018/06/12,65.662285,123300
2018/06/11,65.720055,124000
2018/06/08,64.497139,154100
2018/06/07,64.198624,110500
2018/06/06,64.400841,86500
2018/06/05,63.794193,60200
2018/06/04,63.707531,158200
2018/06/01,63.495686,81700
2018/05/31,62.869781,128400
2018/05/30,63.553459,113400
2018/05/29,62.657932,106700
2018/05/25,64.959335,115500
2018/05/24,65.132668,80700
2018/05/23,65.633392,91100
2018/05/22,66.827431,115200
2018/05/21,67.058533,54400
2018/05/18,66.673355,88500
2018/05/17,66.682983,89400
2018/05/16,66.442253,67000
2018/05/15,66.336334,97600
2018/05/14,66.307442,128200
2018/05/11,66.259293,242900
2018/05/10,66.519287,109900
2018/05/09,65.565987,174000
2018/05/08,63.023846,157400
2018/05/07,62.87941,182000
2018/05/04,62.95644,181700
2018/05/03,62.320908,103500
2018/05/02,61.974255,216400
2018/05/01,60.905399,79100
2018/04/30,61.088356,128700
2018/04/27,61.463902,458200
2018/04/26,61.232796,395900
2018/04/25,61.338718,107400
2018/04/24,62.070545,186400
2018/04/23,63.784561,91200
2018/04/20,64.006042,128500
2018/04/19,64.006042,245300
2018/04/18,63.245323,65900
2018/04/17,62.87941,1172700
2018/04/16,62.089809,243200
2018/04/13,62.253506,110600
2018/04/12,62.263138,157600
2018/04/11,61.829811,68800
2018/04/10,62.426834,102900
2018/04/09,61.993507,120800
2018/04/06,61.540936,147200
2018/04/05,61.502415,181400
2018/04/04,60.385414,544100
2018/04/03,60.539486,97100
2018/04/02,60.645409,129500
2018/03/29,61.55056,230600
2018/03/28,60.366158,340300
2018/03/27,59.980988,190700
2018/03/26,60.837994,133600
2018/03/23,59.798027,310100
2018/03/22,60.886139,293800
2018/03/21,62.63868,452500
2018/03/20,62.532757,395800
2018/03/19,62.436455,771900
2018/03/16,63.26458,133600
2018/03/15,63.081627,155600
2018/03/14,62.87941,91900
2018/03/13,62.40757,172600
2018/03/12,63.524574,129700
2018/03/09,62.754227,168600
2018/03/08,62.706085,168800
2018/03/07,62.657932,148600
2018/03/06,62.397945,108100
2018/03/05,62.311279,131300
2018/03/02,61.646854,242700
2018/03/01,62.417202,183400
2018/02/28,63.534206,97700
2018/02/27,64.314178,214400
2018/02/26,65.825981,152000
2018/02/23,65.854866,119400
2018/02/22,65.517838,222600
2018/02/21,65.614136,635200
2018/02/20,66.538544,211400
2018/02/16,66.885201,564000
2018/02/15,66.538544,545500
2018/02/14,66.018562,437900
2018/02/13,64.718605,157300
2018/02/12,64.988228,234400
2018/02/09,63.83271,265700
2018/02/08,64.006042,194700
2018/02/07,66.211151,294600
2018/02/06,67.771095,231600
2018/02/05,65.575615,223800
2018/02/02,68.493294,113700
2018/02/01,70.159172,253500
2018/01/31,71.211296,169600
2018/01/30,70.277374,139500
2018/01/29,70.258698,209300
2018/01/26,70.613594,257700
2018/01/25,70.98716,131600
2018/01/24,71.53817,195900
