Date,Adj Close,Volume
2019/02/27,98.110001,7902300
2019/02/26,98.690002,8488100
2019/02/25,99.120003,9235000
2019/02/22,99.550003,8086900
2019/02/21,99.389999,6413200
2019/02/20,99.879997,17631800
2019/02/19,102.199997,20697300
2019/02/15,99.989998,9481000
2019/02/14,98.519997,7200800
2019/02/13,97.940002,5458500
2019/02/12,96.970001,5881300
2019/02/11,96.199997,5542800
2019/02/08,95.580002,6169200
2019/02/07,96.730003,7010100
2019/02/06,95.639999,4264900
2019/02/05,95.599998,6099900
2019/02/04,94.769997,7268600
2019/02/01,93.860001,12591900
2019/01/31,95.830002,14723000
2019/01/30,94.800003,11849300
2019/01/29,96.709999,5253400
2019/01/28,97.059998,5875800
2019/01/25,96.940002,7218200
2019/01/24,98.360001,7609700
2019/01/23,98.709999,8345800
2019/01/22,97.489998,8063200
2019/01/18,97.730003,6120600
2019/01/17,96.739998,5614500
2019/01/16,96.349998,5410000
2019/01/15,96.25,7058200
2019/01/14,94.949997,7085100
2019/01/11,94.839996,5394600
2019/01/10,94.959999,9396300
2019/01/09,94.889999,6272300
2019/01/08,95.199997,7200900
2019/01/07,94.540001,7789700
2019/01/04,93.440002,8029100
2019/01/03,92.860001,8277300
2019/01/02,93.339996,8152700
2018/12/31,93.150002,7005800
2018/12/28,92.129997,9874000
2018/12/27,91.589996,9881500
2018/12/26,90.410004,10028300
2018/12/24,85.82,6110300
2018/12/21,87.129997,14921500
2018/12/20,87.279999,16373800
2018/12/19,90.550003,12231500
2018/12/18,91.080002,9606700
2018/12/17,90.769997,9001800
2018/12/14,91.849998,11493600
2018/12/13,92.959999,8042300
2018/12/12,93.110001,9639200
2018/12/11,93.849998,6452500
2018/12/10,93.940002,7276900
2018/12/07,93.190002,8496500
2018/12/06,94.769997,10367200
2018/12/04,95.289993,10426300
2018/12/03,98.214043,9082100
2018/11/30,97.12001,10664000
2018/11/29,96.761971,6241300
2018/11/28,96.931046,10070800
2018/11/27,94.524178,9042300
2018/11/26,94.633583,10034600
2018/11/23,94.583847,4890000
2018/11/21,93.658897,9350900
2018/11/20,93.648956,12620600
2018/11/19,96.25473,9214400
2018/11/16,97.159798,14235200
2018/11/15,98.999756,16082600
2018/11/14,100.978951,10481900
2018/11/13,102.381302,7956700
2018/11/12,103.306259,8943100
2018/11/09,104.987076,8450400
2018/11/08,104.310768,5961400
2018/11/07,103.753815,8672600
2018/11/06,102.769188,6368700
2018/11/05,102.351471,7616800
2018/11/02,100.789978,7303200
2018/11/01,100.034111,7735100
2018/10/31,99.735741,12354900
2018/10/30,101.86412,12708500
2018/10/29,99.258347,12706100
2018/10/26,98.403015,14925600
2018/10/25,98.641708,10737100
2018/10/24,97.030495,10364700
2018/10/23,97.269203,9405800
2018/10/22,96.612778,7122900
2018/10/19,96.622726,8950700
2018/10/18,95.648041,11398400
2018/10/17,96.035927,9539400
2018/10/16,95.289993,11241700
2018/10/15,93.310799,8305500
2018/10/12,94.295425,8553900
2018/10/11,93.410255,9926500
2018/10/10,95.240273,9002800
2018/10/09,96.553108,11598900
2018/10/08,94.176079,5762600
2018/10/05,92.803566,6693400
2018/10/04,93.698685,6045300
2018/10/03,93.559441,6327400
2018/10/02,94.633583,7754600
2018/10/01,93.88765,4994300
2018/09/28,93.400314,6306300
2018/09/27,93.619118,5363400
2018/09/26,94.076614,5918600
2018/09/25,94.583847,6193200
2018/09/24,94.404831,5337000
2018/09/21,95.379509,9530100
2018/09/20,95.230324,5552300
2018/09/19,94.723091,5675100
2018/09/18,94.912064,6759800
2018/09/17,94.305374,5329800
2018/09/14,94.076614,6319400
2018/09/13,94.603745,7652900
2018/09/12,95.449135,5900000
2018/09/11,96.115494,6463500
2018/09/10,96.374084,8332600
2018/09/07,95.309891,6672400
2018/09/06,95.926521,6150800
2018/09/05,96.095604,9474600
2018/09/04,94.842445,8280700
2018/08/31,95.339729,6324700
2018/08/30,95.578423,7058700
2018/08/29,95.120918,7862800
2018/08/28,95.548584,9983000
2018/08/27,94.026894,7040300
2018/08/24,94.434662,8594300
2018/08/23,94.663422,6096400
2018/08/22,95.150757,7765700
2018/08/21,95.558533,10531300
2018/08/20,95.478966,12679300
2018/08/17,97.318924,16463300
2018/08/16,98.104637,42631300
2018/08/15,89.730339,8616900
2018/08/14,90.356918,5836800
2018/08/13,89.153488,5879200
2018/08/10,89.690552,8244900
2018/08/09,88.526909,4725600
2018/08/08,89.04409,5041100
2018/08/07,88.767204,4526700
2018/08/06,88.668327,4651600
2018/08/03,88.599106,5747200
2018/08/02,87.768501,4306100
2018/08/01,87.254303,5050000
2018/07/31,88.233246,6708100
2018/07/30,87.887146,6010700
2018/07/27,87.145531,4679400
2018/07/26,87.244423,6548300
2018/07/25,86.918098,5809100
2018/07/24,86.977432,5589500
2018/07/23,86.651115,4150000
2018/07/20,87.076317,4815100
2018/07/19,86.740112,4883100
2018/07/18,87.086205,5045500
2018/07/17,87.204865,5911500
2018/07/16,86.661003,4447200
2018/07/13,86.720337,6388600
2018/07/12,85.553513,4888600
2018/07/11,85.5634,5595900
2018/07/10,86.235809,6048400
2018/07/09,84.970108,6575400
2018/07/06,83.565971,5613700
2018/07/05,83.625298,5367500
2018/07/03,83.496758,4396200
2018/07/02,83.061668,8125100
2018/06/29,84.693237,8255600
2018/06/28,84.900894,8467000
2018/06/27,85.91938,10299700
2018/06/26,85.019547,10126200
2018/06/25,85.504082,15939500
2018/06/22,83.872513,10813000
2018/06/21,83.269318,8092000
2018/06/20,82.676018,7966600
2018/06/19,82.676018,9352500
2018/06/18,82.072838,8502300
2018/06/15,82.765015,12503000
2018/06/14,82.854012,7517400
2018/06/13,83.150658,6358400
2018/06/12,83.160553,8061700
2018/06/11,83.358315,6252300
2018/06/08,83.417648,7602400
2018/06/07,84.001053,7705700
2018/06/06,83.615402,7362800
2018/06/05,83.674744,8281400
2018/06/04,84.465805,10922000
2018/06/01,82.062943,5237900
2018/05/31,81.617973,11468700
2018/05/30,83.180328,9314100
2018/05/29,81.479538,8428200
2018/05/25,81.538864,5913500
2018/05/24,81.924515,8576200
2018/05/23,82.082726,9231000
2018/05/22,82.438705,8067300
2018/05/21,83.565971,10715700
2018/05/18,82.705688,12043100
2018/05/17,83.546188,29720700
2018/05/16,85.16787,13733600
2018/05/15,83.575851,9322900
2018/05/14,83.447304,9499200
2018/05/11,82.448593,9934800
2018/05/10,81.766304,15857600
2018/05/09,81.617981,32265200
2018/05/08,84.25145,6551400
2018/05/07,83.986137,10783600
2018/05/04,86.010376,6971500
2018/05/03,84.732941,6876100
2018/05/02,84.841026,6083000
2018/05/01,85.892456,6957700
2018/04/30,86.924232,8685900
2018/04/27,85.774536,5651100
2018/04/26,86.413254,5782500
2018/04/25,85.656624,6760400
2018/04/24,85.027733,8469700
2018/04/23,84.605194,7360500
2018/04/20,85.469925,8324900
2018/04/19,86.364128,6588300
2018/04/18,86.049683,5854000
2018/04/17,86.373947,6801900
2018/04/16,85.332352,7020700
2018/04/13,84.526581,7559200
2018/04/12,83.946831,6856300
2018/04/11,84.418503,6279000
2018/04/10,84.94912,9127400
2018/04/09,84.782074,8368100
2018/04/06,85.184959,6350000
2018/04/05,86.285507,6380900
2018/04/04,85.705757,6536600
2018/04/03,85.293045,9695500
2018/04/02,84.064751,19128900
2018/03/29,87.425377,9274600
2018/03/28,86.246201,11576300
2018/03/27,84.556076,6545800
2018/03/26,85.980888,9199800
2018/03/23,83.937004,10125100
2018/03/22,85.627144,12248200
2018/03/21,86.649086,11836000
2018/03/20,86.423073,8258000
2018/03/19,85.931763,12053400
2018/03/16,87.621895,28396000
2018/03/15,85.990723,16615200
2018/03/14,86.147942,11040600
2018/03/13,86.767006,7173000
2018/03/12,86.541,8474000
2018/03/09,87.179718,9754400
2018/03/08,86.3936,9588700
2018/03/07,85.705757,11453000
2018/03/06,86.995148,11054700
2018/03/05,87.893822,13383200
2018/03/02,86.711876,19043400
2018/03/01,87.014687,18909600
2018/02/28,87.923126,14143700
2018/02/27,89.398109,13376100
2018/02/26,90.961021,14699300
2018/02/23,90.736359,12791500
2018/02/22,90.619125,20365000
2018/02/21,89.398109,49503700
2018/02/20,91.928062,52088500
2018/02/16,102.350677,16064300
2018/02/15,100.836624,7494900
2018/02/14,99.342087,7307600
2018/02/13,98.638794,6622800
2018/02/12,97.241943,9135100
2018/02/09,97.066116,14184600
2018/02/08,97.701035,13975100
2018/02/07,100.465424,11165200
2018/02/06,98.560638,16413800
2018/02/05,97.769424,12561600
2018/02/02,102.057648,9253100
2018/02/01,103.073524,6386800
2018/01/31,104.128487,9812800
2018/01/30,105.2323,9180500
2018/01/29,107.010101,8355200
2018/01/26,105.876984,6786300
2018/01/25,104.128487,5857100
2018/01/24,103.337273,6823100
2018/01/23,103.444717,8287800
2018/01/22,103.00515,7308300
2018/01/19,102.165077,8378600
2018/01/18,101.881821,12307900
2018/01/17,100.318901,8610600
2018/01/16,98.355515,7170700
2018/01/12,98.531342,6951200
2018/01/11,97.701035,6537700
2018/01/10,97.359154,7930400
2018/01/09,98.062462,7312700
2018/01/08,99.254173,8843900
2018/01/05,97.808487,7284000
2018/01/04,97.232178,6830400
2018/01/03,97.144257,8903600
2018/01/02,96.304199,10150500
2017/12/29,96.460487,7144300
2017/12/28,97.095421,9763900
2017/12/27,96.958664,5140800
2017/12/26,96.860985,4295900
2017/12/22,95.933006,5478700
2017/12/21,95.786484,7369100
2017/12/20,96.460487,10729800
2017/12/19,96.509331,12012200
2017/12/18,95.630196,7964400
2017/12/15,94.858513,16142800
2017/12/14,94.878044,9385800
2017/12/13,95.493439,7879400
2017/12/12,94.458008,7810600
2017/12/11,94.682693,8928900
2017/12/08,94.311501,5821100
2017/12/07,94.536156,7502600
2017/12/06,94.526398,7141000
2017/12/05,95.060829,9010100
2017/12/04,94.264046,8956500
2017/12/01,94.594406,8296200
2017/11/30,94.477814,12854700
2017/11/29,94.798462,11424000
2017/11/28,94.03083,8709600
2017/11/27,93.885071,8904900
2017/11/24,93.885071,4496100
2017/11/22,93.68103,8918200
2017/11/21,93.787903,12746500
2017/11/20,94.720741,16394300
2017/11/17,94.711029,23575500
2017/11/16,96.800163,38122400
2017/11/15,87.28727,8433400
2017/11/14,88.511612,9834100
2017/11/13,88.414436,8491600
2017/11/10,88.346413,7647800
2017/11/09,87.743973,6904500
2017/11/08,87.705109,6767500
2017/11/07,86.43219,5349300
2017/11/06,86.189255,5257400
2017/11/03,87.141525,6512100
2017/11/02,86.286438,5183100
2017/11/01,85.450775,6176100
2017/10/31,84.8386,6006900
2017/10/30,84.488792,7052000
2017/10/27,85.674263,6617000
2017/10/26,86.111526,6484900
2017/10/25,85.975487,6408000
2017/10/24,85.489655,7700900
2017/10/23,86.140678,10586000
2017/10/20,84.964928,7617800
2017/10/19,83.954369,7029000
2017/10/18,83.779465,5472100
2017/10/17,83.546249,5851500
2017/10/16,83.313042,9300300
2017/10/13,84.168152,9389000
2017/10/12,83.662857,12877000
2017/10/11,83.303337,18561000
2017/10/10,81.748611,25124000
2017/10/09,78.250511,13493000
2017/10/06,76.763824,6246700
2017/10/05,77.162224,5138700
2017/10/04,76.85128,6173400
2017/10/03,76.9776,7936700
2017/10/02,76.229393,7709200
2017/09/29,75.928177,10353400
2017/09/28,76.715233,12372800
2017/09/27,77.045616,6314600
2017/09/26,77.142784,5835300
2017/09/25,76.909592,8547800
2017/09/22,77.278831,5755300
2017/09/21,77.745232,6430300
2017/09/20,78.221367,5318200
2017/09/19,77.784103,6174400
2017/09/18,77.735519,8176100
2017/09/15,78.104767,13317800
2017/09/14,77.424583,6939300
2017/09/13,77.599487,8823700
2017/09/12,77.356575,6005000
2017/09/11,76.841576,7000200
2017/09/08,76.647224,9999600
2017/09/07,77.852127,6820800
2017/09/06,77.813255,8426100
2017/09/05,77.541191,12068500
2017/09/01,76.151665,6474400
2017/08/31,75.860146,8194800
2017/08/30,76.316849,5829800
2017/08/29,76.540337,7665200
2017/08/28,75.821289,8621500
2017/08/25,76.404305,9902200
2017/08/24,76.122505,19128000
2017/08/23,77.696655,7799300
2017/08/22,77.754959,6546100
2017/08/21,77.453728,9613900
2017/08/18,77.065048,9753000
2017/08/17,77.444008,17293700
2017/08/16,78.687782,11536000
2017/08/15,78.483719,7066100
2017/08/14,78.415703,7760500
2017/08/11,78.124207,7905500
2017/08/10,78.376846,8045000
2017/08/09,79.29995,6606500
2017/08/08,78.784943,7381400
2017/08/07,78.485603,5484500
2017/08/04,77.713135,7141800
2017/08/03,78.089706,9946900
2017/08/02,77.761391,8673000
2017/08/01,77.73243,5726500
2017/07/31,77.23996,6263200
2017/07/28,77.066147,4975200
2017/07/27,77.037186,8052500
2017/07/26,76.187439,6716100
2017/07/25,75.820496,11504000
2017/07/24,74.246544,7388000
2017/07/21,73.531982,7153300
2017/07/20,73.406441,4965400
2017/07/19,73.261604,5313600
2017/07/18,73.580261,4314900
2017/07/17,73.744423,8835600
2017/07/14,73.715446,9151900
2017/07/13,72.469795,8160500
2017/07/12,71.397964,5700200
2017/07/11,70.944122,7532600
2017/07/10,70.712364,15066700
2017/07/07,72.740173,5307100
2017/07/06,72.875359,6161800
2017/07/05,72.730507,6036900
2017/07/03,72.769142,4848600
2017/06/30,73.078133,6963300
2017/06/29,73.31955,7063500
2017/06/28,73.879608,6988900
2017/06/27,73.396805,6454400
2017/06/26,72.90432,8587500
2017/06/23,72.267014,13080300
2017/06/22,72.92363,8111300
2017/06/21,73.618881,9011400
2017/06/20,72.942947,10019200
2017/06/19,72.90432,16095100
2017/06/16,72.653259,56233000
2017/06/15,76.197098,11297200
2017/06/14,77.153053,5006500
2017/06/13,76.786118,5528000
2017/06/12,76.515747,10410600
2017/06/09,76.689568,9405100
2017/06/08,76.2164,10907600
2017/06/07,76.428848,8511200
2017/06/06,76.2164,11525900
2017/06/05,77.500671,10145700
2017/06/02,76.882683,7996500
2017/06/01,77.066147,8153100
2017/05/31,75.897751,8201700
2017/05/30,75.463219,5410400
2017/05/26,75.443901,6125800
2017/05/25,75.617714,6135000
2017/05/24,75.463219,7427000
2017/05/23,75.791534,7584900
2017/05/22,75.84948,8897600
2017/05/19,76.061897,18581700
2017/05/18,74.874199,19166800
2017/05/17,72.537399,10971000
2017/05/16,72.527733,8371800
2017/05/15,73.667168,8843900
2017/05/12,73.107101,5892900
2017/05/11,73.512657,8349400
2017/05/10,74.063072,7511900
2017/05/09,73.58992,8255300
2017/05/08,73.014404,6512200
2017/05/05,73.378899,5597800
2017/05/04,73.225426,5500800
2017/05/03,72.669083,5523600
2017/05/02,72.438873,7318400
2017/05/01,72.160713,6165900
2017/04/28,72.11274,7217400
2017/04/27,72.362152,6052200
2017/04/26,72.352539,6948500
2017/04/25,71.98806,5720400
