Date,Adj Close,Volume
2019/02/27,29.380001,48093600
2019/02/26,29.14122,53153200
2019/02/25,29.121321,61227400
2019/02/22,28.932285,47887800
2019/02/21,29.14122,42754100
2019/02/20,29.260611,42806300
2019/02/19,28.982031,40841300
2019/02/15,28.962135,65867000
2019/02/14,28.24579,47756600
2019/02/13,28.554216,48951200
2019/02/12,28.544268,49178100
2019/02/11,28.26569,47724400
2019/02/08,28.146299,50031300
2019/02/07,28.096552,62289200
2019/02/06,28.584064,35606900
2019/02/05,28.63381,46622600
2019/02/04,28.733301,55195900
2019/02/01,28.235842,64244100
2019/01/31,28.325384,100201200
2019/01/30,28.922337,66475800
2019/01/29,29.240711,51451900
2019/01/28,29.479492,59963800
2019/01/25,29.429747,72182100
2019/01/24,28.932285,59492300
2019/01/23,28.7731,79425900
2019/01/22,28.942236,84861400
2019/01/18,29.151169,97928200
2019/01/17,28.842743,107428800
2019/01/16,28.305487,163131700
2019/01/15,26.415136,80625500
2019/01/14,26.236053,76715400
2019/01/11,25.897779,63476000
2019/01/10,25.599302,65235800
2019/01/09,25.62915,69707200
2019/01/08,25.380421,67339400
2019/01/07,25.430166,57016300
2019/01/04,25.450064,83829100
2019/01/03,24.435246,66599600
2019/01/02,24.833214,71836300
2018/12/31,24.514839,56257300
2018/12/28,24.266109,78693800
2018/12/27,24.246212,91575400
2018/12/26,23.987532,100877800
2018/12/24,22.61454,64859100
2018/12/21,23.251291,160800400
2018/12/20,23.987532,112594000
2018/12/19,24.057177,121887600
2018/12/18,24.345703,89046300
2018/12/17,24.345703,98602800
2018/12/14,24.355652,92762600
2018/12/13,24.276058,64860100
2018/12/12,24.395449,87191800
2018/12/11,24.455145,78545000
2018/12/10,24.63423,110166900
2018/12/07,25.300827,107477600
2018/12/06,26.146509,133294200
2018/12/04,26.703665,103565700
2018/12/03,28.237223,59908700
2018/11/30,28.098707,64284600
2018/11/29,27.742527,46824600
2018/11/28,28.128387,61388100
2018/11/27,27.445709,43617100
2018/11/26,27.267616,53210700
2018/11/23,26.683876,22974100
2018/11/21,26.980694,40364400
2018/11/20,27.089527,92330600
2018/11/19,27.455603,46000000
2018/11/16,27.455603,52456100
2018/11/15,27.604012,66174800
2018/11/14,26.921329,69213300
2018/11/13,27.465496,57423400
2018/11/12,27.455603,50307500
2018/11/09,28.217434,43270600
2018/11/08,28.563721,49421200
