Date,Adj Close,Volume
2019/02/27,41.130001,1823800
2019/02/26,40.759998,1667600
2019/02/25,40.59,1952800
2019/02/22,40.709999,1601300
2019/02/21,40.810001,2306100
2019/02/20,41.080002,3107900
2019/02/19,40.485203,6951900
2019/02/15,41.733303,1562100
2019/02/14,41.314018,2038700
2019/02/13,41.275017,1592400
2019/02/12,41.050747,1085800
2019/02/11,40.641216,1515900
2019/02/08,40.709473,974000
2019/02/07,40.777725,1048200
2019/02/06,41.050747,1242000
2019/02/05,41.284767,901900
2019/02/04,40.923988,1492500
2019/02/01,40.670467,1496700
2019/01/31,41.080002,1925700
2019/01/30,41.421276,1879800
2019/01/29,41.03125,1605200
2019/01/28,40.58271,1331300
2019/01/25,40.81673,1606200
2019/01/24,40.377945,1410300
2019/01/23,40.602211,1219900
2019/01/22,40.348694,2288100
2019/01/18,40.875233,1600300
2019/01/17,40.455952,1632500
2019/01/16,40.504707,1480500
2019/01/15,40.19268,1962600
2019/01/14,39.95866,2763000
2019/01/11,40.387695,2055900
2019/01/10,40.494953,1690600
2019/01/09,40.407196,2733700
2019/01/08,40.134174,2888300
2019/01/07,40.026917,2212300
2019/01/04,40.57296,3060900
2019/01/03,39.422371,1479400
2019/01/02,39.861156,2565000
2018/12/31,40.085423,1719900
2018/12/28,40.046417,2190500
2018/12/27,39.685642,3242700
2018/12/26,40.202431,2421200
2018/12/24,39.363865,1771100
2018/12/21,39.549129,4191900
2018/12/20,39.95866,4317100
2018/12/19,39.334614,3763500
2018/12/18,39.773399,1923000
2018/12/17,39.685642,1965000
2018/12/14,39.880657,1247000
2018/12/13,40.290188,1969800
2018/12/12,40.319439,2489200
2018/12/11,39.256603,2524500
2018/12/10,39.402866,3089800
2018/12/07,39.831902,2877800
2018/12/06,39.987911,5616400
2018/12/04,41.489532,3637100
2018/12/03,42.386604,2232700
2018/11/30,41.479782,1542000
2018/11/29,41.743053,1519600
2018/11/28,42.191589,1936400
2018/11/27,41.782055,1571300
2018/11/26,42.094078,2172100
2018/11/23,40.699722,775600
2018/11/21,40.826481,1519000
2018/11/20,40.026917,1539800
2018/11/19,40.865482,1588300
2018/11/16,41.18726,1909900
2018/11/15,41.343273,2151200
2018/11/14,40.728973,1899500
2018/11/13,40.748474,2919100
2018/11/12,39.861156,1609600
2018/11/09,40.202431,2799200
2018/11/08,40.884987,1586600
2018/11/07,41.226261,2092000
2018/11/06,40.748474,2043000
2018/11/05,40.660717,2119500
2018/11/02,40.914238,2120500
2018/11/01,40.524208,2240500
2018/10/31,40.065922,2499400
2018/10/30,39.656387,2676200
2018/10/29,39.1786,4054400
2018/10/26,37.696484,3658900
2018/10/25,38.16452,3032700
2018/10/24,37.608727,4870800
2018/10/23,38.418041,8433200
2018/10/22,39.34436,6436700
2018/10/19,39.451622,9964600
2018/10/18,39.149349,12463200
2018/10/17,40.494953,1490800
