Date,Adj Close,Volume
2019/02/27,198.100006,1804200
2019/02/26,198.099991,2499800
2019/02/25,197.850998,3032200
2019/02/22,195.21167,2626600
2019/02/21,195.570221,2785900
2019/02/20,197.801208,2266000
2019/02/19,197.870926,2558200
2019/02/15,197.701614,3065400
2019/02/14,191.755615,2865000
2019/02/13,193.906937,2757300
2019/02/12,193.707748,2392900
2019/02/11,190.560455,2056500
2019/02/08,190.899078,2757500
2019/02/07,192.293457,2948800
2019/02/06,195.829163,2063100
2019/02/05,197.213577,2601000
2019/02/04,196.924744,2400200
2019/02/01,195.749481,3174200
2019/01/31,197.213577,5604500
2019/01/30,201.665604,2773300
2019/01/29,199.693558,2694100
2019/01/28,198.916702,2369600
2019/01/25,199.932602,3275000
2019/01/24,197.004425,2631800
2019/01/23,196.108032,3410700
2019/01/22,196.884903,4648500
2019/01/18,201.725357,5650900
2019/01/17,198.28923,8177000
2019/01/16,196.287323,15194200
2019/01/15,179.186386,2911800
2019/01/14,178.001175,3361700
2019/01/11,176.218353,3182700
2019/01/10,175.292114,2808700
2019/01/09,175.760223,3321400
2019/01/08,174.664642,2692700
2019/01/07,175.312027,3152100
2019/01/04,174.345932,3788300
2019/01/03,168.828201,4060200
2019/01/02,171.338074,3999400
2018/12/31,166.378113,4550000
2018/12/28,162.374268,4110500
2018/12/27,164.744705,4973000
2018/12/26,162.274673,7054700
2018/12/24,155.721146,3783500
2018/12/21,159.406265,8960000
2018/12/20,167.732635,6488200
2018/12/19,168.56926,5316100
2018/12/18,170.810211,5150800
2018/12/17,167.334244,8395800
2018/12/14,172.075104,5078300
2018/12/13,175.212433,4008600
2018/12/12,175.989288,3677300
2018/12/11,176.088898,4713900
2018/12/10,178.110733,4528300
2018/12/07,178.947342,3921200
2018/12/06,183.349564,5275500
2018/12/04,183.56868,5797500
2018/12/03,190.859253,4017000
2018/11/30,189.923019,6220000
2018/11/29,194.066299,2665700
2018/11/28,196.755432,3762900
2018/11/27,192.093216,2345400
2018/11/26,192.777664,3143300
2018/11/23,187.579788,1862600
2018/11/21,191.051666,4111700
2018/11/20,189.801773,5513800
2018/11/19,196.62648,3419100
2018/11/16,200.495117,2829600
2018/11/15,202.102112,4260000
2018/11/14,200.862152,5742500
2018/11/13,203.401566,6984800
2018/11/12,204.393539,11019400
2018/11/09,220.860077,3721700
2018/11/08,229.78772,2404800
2018/11/07,229.4207,3514300
2018/11/06,226.365463,2275600
2018/11/05,226.881287,2565200
2018/11/02,227.843475,3699000
2018/11/01,225.14534,2557600
2018/10/31,223.558197,4369600
2018/10/30,217.517166,3897400
2018/10/29,212.765686,3278200
2018/10/26,210.652802,3557900
2018/10/25,212.289536,3179700
2018/10/24,207.498367,4152700
2018/10/23,216.802948,3318200
2018/10/22,219.818527,2736800
2018/10/19,225.135437,2759100
2018/10/18,223.141586,2995400
2018/10/17,226.444824,4953700
2018/10/16,219.917709,5924200
